Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.251.10.189-172.16.81.146-443-65234-6,142.251.10.189,443,172.16.81.146,65234,6,27/09/2021 02:32:56 pm,105496230,43,33,4901.0,4953.0,728.0,0.0,113.97674418604652,156.41329385288577,1238.0,0.0,150.09090909090907,308.2681831251365,93.4061814341612,0.7204048902979756,1406616.4000000001,5633033.409584469,2.745084E7,0.0,7.8963476E7,1880082.761904762,6357784.1459494885,2.7500446E7,0.0,1.0549623E8,3296757.1875,8343242.2497285,2.7500125E7,35.0,0,1,0,0,860,660,0.40759750372122305,0.31280738657675256,0.0,1238.0,128.63636363636368,232.235413064717,53933.287081339724,0,0,0,1,1,0,0,0,0.0,130.32894736842104,113.97674418604652,150.0909090909091,0,0,0,0,0,0,43,4901,33,4953,-1,8221,28,0,1885896.5,2193916.0385407493,4423131.0,49285.0,2.44770115E7,5182109.092612679,2.745084E7,1.6732815E7,No Label
172.16.81.146-216.58.196.110-59486-443-6,172.16.81.146,59486,216.58.196.110,443,6,27/09/2021 02:32:49 pm,94378445,34,44,3429.0,10241.0,927.0,0.0,100.8529411764706,211.6453769803346,1037.0,0.0,232.75,383.0840653992159,144.84239489218115,0.8264598977022772,1225694.0909090913,6166868.418925405,4.5014471E7,0.0,9.4298389E7,2857526.9393939395,9260478.624475442,4.5057598E7,23.0,9.4378445E7,2194847.5581395347,8175369.67251198,4.5053913E7,0.0,0,0,0,0,680,916,0.36025175028047984,0.46620814742179745,0.0,1037.0,173.03797468354432,323.29590490629295,104520.24212917882,0,1,0,0,0,0,0,0,1.0,175.25641025641025,100.8529411764706,232.75,0,0,0,0,0,0,34,3429,44,10241,-1,301,21,0,3024152.666666667,4824757.3600997105,8594572.0,160809.0,2.8422181666666668E7,1.6576595351088515E7,4.5014471E7,1.1861325E7,No Label
142.250.192.161-172.16.81.146-443-52231-6,172.16.81.146,52231,142.250.192.161,443,6,27/09/2021 02:32:50 pm,94939886,130,176,5819.0,183543.0,1077.0,0.0,44.761538461538464,161.9754409485679,1430.0,0.0,1042.8579545454545,614.126275748673,1994.5463174455465,3.223092136428308,311278.3147540983,3119763.0094650234,4.5020881E7,0.0,9.4856585E7,735322.3643410853,4781162.941612033,4.5063697E7,7.0,9.4939886E7,542513.6342857141,4113949.3299208167,4.5066836E7,0.0,0,0,0,0,4676,3556,1.3692875089401308,1.853804627488177,0.0,1430.0,616.8143322475568,686.6001262661456,471419.7333886871,0,1,0,0,0,0,0,0,1.0,618.8300653594771,44.761538461538464,1042.8579545454545,0,0,0,0,0,0,130,5819,176,183543,-1,342,24,0,3265142.333333333,4622465.233381894,8593694.0,332375.0,2.8366168E7,1.6579200085957615E7,4.5020881E7,1.1863527E7,No Label
172.217.167.196-172.16.81.146-443-61128-6,172.16.81.146,61128,172.217.167.196,443,6,27/09/2021 02:32:39 pm,105897284,109,184,3776.0,143486.0,626.0,0.0,34.642201834862384,88.22241704454208,1430.0,0.0,779.8152173913041,659.3405453480342,1390.6116798991748,2.7668320558627357,362661.9315068495,3197161.840296677,4.500624E7,0.0,9.5905463E7,888013.5462962962,5149979.791765647,4.5051442E7,5.0,1.05897284E8,578673.6830601095,4033076.5087945955,4.5046336E7,0.0,0,0,0,0,2456,3704,1.0292992972322124,1.7375327586305236,0.0,1430.0,500.89455782312905,636.3727944796976,404970.3335538994,0,0,0,0,1,0,0,0,1.0,502.60409556313994,34.642201834862384,779.8152173913044,0,0,0,0,0,0,109,3776,184,143486,-1,853,33,0,2653567.0,2187323.6514795884,4923539.0,40181.0,2.381073E7,1.5415812576409804E7,4.500624E7,9911544.0,No Label
142.250.192.225-172.16.81.146-443-56307-6,172.16.81.146,56307,142.250.192.225,443,6,27/09/2021 02:32:55 pm,90330685,11,14,1467.0,2870.0,645.0,0.0,133.36363636363635,242.54083067692858,1430.0,0.0,205.0,399.1431206587817,48.01247770898671,0.27676088142141286,3763778.541666667,1.2702671956131285E7,4.5011076E7,0.0,9.0250544E7,9025054.4,1.898355630843998E7,4.5048304E7,33.0,9.0330685E7,6948514.230769231,1.6908048806918822E7,4.5051986E7,0.0,0,0,0,0,220,328,0.12177478782542167,0.15498609359599122,0.0,1430.0,166.80769230769232,329.8428740149794,108796.32153846155,0,1,0,0,0,0,0,0,1.0,173.48,133.36363636363637,205.0,0,0,0,0,0,0,11,1467,14,2870,-1,266,8,0,138257.5,142877.2890997726,239287.0,37228.0,4.500663E7,6287.593498310781,4.5011076E7,4.5002184E7,No Label
142.250.194.110-172.16.81.146-443-56838-6,172.16.81.146,56838,142.250.194.110,443,6,27/09/2021 02:32:56 pm,90365844,11,18,745.0,8938.0,517.0,0.0,67.72727272727273,152.2748113832954,1430.0,0.0,496.55555555555554,645.6847001642085,107.15331779560428,0.3209177131129324,3227351.5714285714,1.131954813596305E7,4.5003267E7,0.0,9.0290021E7,9029002.1,1.807532950720075E7,4.5049974E7,73.0,9.0365844E7,5315637.882352941,1.4313714916882828E7,4.5040948E7,0.0,0,0,0,0,232,408,0.12172740842214676,0.1991903046907856,0.0,1430.0,322.7666666666666,547.1759903064242,299401.56436781597,0,1,0,0,0,0,0,0,1.0,333.8965517241379,67.72727272727273,496.55555555555554,0,0,0,0,0,0,11,745,18,8938,-1,283,7,0,1970054.0,2720023.412549605,3893401.0,46707.0,4.31940275E7,2558651.038481117,4.5003267E7,4.1384788E7,No Label
172.217.166.229-172.16.81.146-443-51187-6,172.16.81.146,51187,172.217.166.229,443,6,27/09/2021 02:33:00 pm,87761998,669,1487,43591.0,1581737.0,1373.0,0.0,65.15844544095657,248.75423507598504,1430.0,0.0,1063.7101546738388,586.4841947436965,18519.72422049917,24.566441616336036,40724.825058004695,1086708.268303889,4.5018487E7,0.0,6.6225737E7,99140.3248502994,1768502.4034978512,4.5062399E7,11.0,8.7761998E7,59059.218034993275,1309730.3333052061,4.5056838E7,0.0,0,0,0,0,13380,29764,7.62288935126568,16.943552265070355,0.0,1430.0,753.5136764024103,685.4935476849457,469901.4039176929,0,0,0,0,1,0,0,0,2.0,753.863172541744,65.15844544095665,1063.71015467384,0,0,0,0,0,0,669,43591,1487,1581737,-1,2037,108,0,4665494.333333334,8006592.160157175,1.3910709E7,38160.0,2.4575721333333336E7,1.9076605401931874E7,4.5018487E7,7248927.0,No Label
172.217.166.206-172.16.81.146-443-58168-6,172.16.81.146,58168,172.217.166.206,443,6,27/09/2021 02:32:40 pm,108614705,17,25,1452.0,504.0,925.0,0.0,85.41176470588235,218.88012096337386,85.0,0.0,20.16,25.822599920741265,18.008611264929552,0.38668797194634,2649139.146341463,9493471.086290954,4.5002989E7,0.0,6.9261624E7,4328851.5,1.170700150475558E7,4.5041359E7,23.0,1.08614705E8,4525612.708333334,1.2177039079044502E7,4.5046792E7,0.0,0,0,0,0,340,524,0.15651656007351858,0.23017141187282145,0.0,925.0,45.51162790697673,140.37812407464133,19706.017718715397,0,0,0,0,1,0,0,0,1.0,46.595238095238095,85.41176470588235,20.16,0,0,0,0,0,0,17,1452,25,504,-1,489,12,0,106326.75,77474.91457400905,193212.0,38235.0,2.701012525E7,1.8023663638450395E7,4.5002989E7,7268392.0,No Label
172.16.81.146-216.58.221.54-57670-443-6,172.16.81.146,57670,216.58.221.54,443,6,27/09/2021 02:32:52 pm,97395712,122,191,4986.0,183535.0,592.0,0.0,40.86885245901641,87.98036509157866,1430.0,0.0,960.916230366492,645.5829542672669,1935.619095838634,3.213693843112929,312165.74358974356,3601359.456412173,4.5003624E7,0.0,9.7319698E7,804295.0247933884,5768561.924405027,4.5041936E7,12.0,9.7395712E7,512609.0105263158,4612763.7905159,4.5042323E7,0.0,0,0,0,0,2440,3868,1.2526218813411416,1.961071961771787,0.0,1430.0,600.3853503184716,677.112334115646,458481.1130115382,0,1,0,0,0,0,0,0,1.0,602.3035143769968,40.868852459016395,960.9162303664922,0,0,0,0,0,0,122,4986,191,183535,-1,349,45,0,3675660.0,5143986.872670652,7313008.0,38312.0,4.50028465E7,1099.5510447450813,4.5003624E7,4.5002069E7,No Label
172.16.81.202-216.58.200.206-61996-443-6,216.58.200.206,443,172.16.81.202,61996,6,27/09/2021 02:32:56 pm,90919504,1,7,186.0,4004.0,186.0,186.0,186.0,0.0,1430.0,30.0,572.0,604.7751648340068,46.084721271686654,0.08798992128245661,1.298850057142857E7,3.436420924630907E7,9.0919202E7,0.0,0,0,0,0,0,9.0919504E7,1.5153250666666668E7,3.711772766874087E7,9.0919495E7,0.0,0,1,0,0,20,140,0.010998740160307077,0.07699118112214955,30.0,1430.0,508.8888888888889,540.9240807277035,292598.8611111111,0,0,0,1,1,0,0,0,7.0,572.5,186.0,572.0,0,0,0,0,0,0,1,186,7,4004,-1,1023,1,0,293.0,0.0,293.0,293.0,9.0919202E7,0.0,9.0919202E7,9.0919202E7,No Label
172.217.194.188-172.16.81.146-5228-51961-6,172.16.81.146,51961,172.217.194.188,5228,6,27/09/2021 02:32:54 pm,114669835,3,6,2.0,1744.0,1.0,0.0,0.6666666666666666,0.5773502691896257,1430.0,0.0,290.6666666666667,572.0047785348185,15.226323470335506,0.07848620345533766,1.4333729375000002E7,2.0717389342214994E7,4.5013768E7,28.0,6.9501158E7,3.4750579E7,1.4498723916629076E7,4.5002725E7,2.4498433E7,1.14669835E8,2.2933967E7,2.2540235384828728E7,4.5086058E7,870.0,0,0,0,0,60,156,0.026162067818445888,0.052324135636891776,0.0,1430.0,174.7,451.8692165758683,204185.78888888893,0,0,0,0,1,0,0,0,2.0,194.11111111111111,0.6666666666666666,290.6666666666667,0,0,0,0,0,0,3,2,6,1744,-1,265,2,0,48103.33333333333,40881.145107901924,71808.0,898.0,3.8147406666666664E7,1.1883324456688132E7,4.5013768E7,2.4425727E7,No Label
172.217.161.13-172.16.81.146-443-56547-6,172.16.81.146,56547,172.217.161.13,443,6,27/09/2021 02:33:21 pm,90626637,10,17,828.0,2525.0,600.0,0.0,82.79999999999998,184.5371386890876,1000.0,0.0,148.52941176470588,279.0217548971448,36.99795237905606,0.29792565291813705,3485639.884615384,1.2224509708098384E7,4.5012187E7,1.0,9.0544487E7,1.0060498555555556E7,1.9837220462153587E7,4.5051897E7,173.0,9.0626637E7,5664164.8125,1.5374644460283987E7,4.5052034E7,1.0,0,0,0,0,200,388,0.11034283441412485,0.18758281850401223,0.0,1000.0,119.75,242.99133119730226,59044.787037037044,0,1,0,0,0,0,0,0,1.0,124.18518518518519,82.8,148.52941176470588,0,0,0,0,0,0,10,828,17,2525,-1,284,7,0,283526.0,344807.8939235585,527342.0,39710.0,4.5009869E7,3278.1470375808344,4.5012187E7,4.5007551E7,No Label
142.250.193.78-172.16.81.146-443-53836-6,172.16.81.146,53836,142.250.193.78,443,6,27/09/2021 02:33:23 pm,90403845,12,17,2170.0,1599.0,1342.0,0.0,180.83333333333331,402.67285014317054,612.0,0.0,94.05882352941177,201.02097856574426,41.69070463761801,0.32078281626185257,3228708.75,1.1801158930590792E7,4.5013101E7,7.0,9.0328186E7,8211653.272727273,1.8214234125666358E7,4.5055309E7,71.0,9.0403845E7,5650240.3125,1.5379938442806076E7,4.5051111E7,41.0,0,0,0,0,240,388,0.13273771707387003,0.18804509918798254,0.0,1342.0,125.63333333333333,293.5776327256244,86187.82643678162,0,1,0,0,0,0,0,0,1.0,129.9655172413793,180.83333333333334,94.05882352941177,0,0,0,0,0,0,12,2170,17,1599,-1,272,8,0,171382.5,188617.19834760562,304755.0,38010.0,4.5011584E7,2145.361974119985,4.5013101E7,4.5010067E7,No Label
172.16.81.146-216.58.196.106-55552-443-6,172.16.81.146,55552,216.58.196.106,443,6,27/09/2021 02:33:05 pm,108806748,9,12,722.0,519.0,642.0,0.0,80.22222222222221,211.3313617153035,226.0,0.0,43.25000000000001,72.46958609714085,11.405542604765653,0.19300273545534144,5440337.4,1.4144744152454318E7,4.5012626E7,0.0,9.0250863E7,1.1281357875E7,2.084535498913526E7,4.5061325E7,14.0,1.08806748E8,9891522.545454545,1.823636653494033E7,4.5052748E7,0.0,0,0,0,0,192,276,0.08271545805228918,0.11028727740305225,0.0,642.0,56.45454545454545,142.31244207317633,20252.83116883117,0,0,0,0,1,0,0,0,1.0,59.142857142857146,80.22222222222223,43.25,0,0,0,0,0,0,9,722,12,519,-1,290,5,0,88949.33333333333,87750.518290967,190253.0,36473.0,3.6166643333333336E7,1.5317565861726377E7,4.5012626E7,1.8479442E7,No Label
142.250.192.165-172.16.81.146-443-65375-6,172.16.81.146,65375,142.250.192.165,443,6,27/09/2021 02:33:23 pm,90583004,12,19,1251.0,1606.0,600.0,0.0,104.25,189.83156409636604,608.0,0.0,84.52631578947368,169.71000377148354,31.540133069554635,0.3422275551824269,3019433.466666667,1.1412935215521896E7,4.5007134E7,1.0,9.050099E7,8227362.727272727,1.8203013139968175E7,4.5047963E7,98.0,9.0583004E7,5032389.111111111,1.4557256521781642E7,4.5049352E7,1.0,0,0,0,0,240,428,0.13247518265126204,0.20975237253116488,0.0,608.0,89.28125000000001,172.82402655078317,29868.144153225803,0,1,0,0,0,0,0,0,1.0,92.16129032258064,104.25,84.52631578947368,0,0,0,0,0,0,12,1251,19,1606,-1,266,9,0,265696.0,318009.96113015077,490563.0,40829.0,4.5004697E7,3446.4384515032325,4.5007134E7,4.500226E7,No Label
142.250.192.165-172.16.81.146-443-49536-6,172.16.81.146,49536,142.250.192.165,443,6,27/09/2021 02:33:24 pm,90638630,12,19,1124.0,2147.0,600.0,0.0,93.66666666666666,180.24696862075018,729.0,0.0,113.0,213.06545681759135,36.08836541329011,0.34201752608131875,3021287.666666666,1.1412260088686185E7,4.5007111E7,0.0,9.0562206E7,8232927.818181818,1.819992159212179E7,4.5045924E7,81.0,9.063863E7,5035479.444444444,1.455465589346817E7,4.5044502E7,0.0,0,0,0,0,240,428,0.13239388106373629,0.20962364501758243,0.0,729.0,102.21875000000001,195.76627512369555,38324.434475806454,0,1,0,0,0,0,0,0,1.0,105.51612903225806,93.66666666666667,113.0,0,0,0,0,0,0,12,1124,19,2147,-1,295,8,0,296751.0,364779.41785139136,554689.0,38813.0,4.50038685E7,4585.587475994761,4.5007111E7,4.5000626E7,No Label
142.250.77.202-172.16.81.146-443-50512-6,172.16.81.146,50512,142.250.77.202,443,6,27/09/2021 02:33:24 pm,90710713,12,18,947.0,2124.0,610.0,0.0,78.91666666666669,171.70029826486157,808.0,0.0,118.0,231.40262848677463,33.8548766560792,0.33072168664356105,3127955.620689655,1.160165853348146E7,4.501484E7,1.0,9.0635979E7,8239634.454545455,1.8199897155803826E7,4.5051742E7,80.0,9.0710713E7,5335924.294117647,1.4948081359676462E7,4.5051852E7,1.0,0,0,0,0,240,408,0.13228867465742442,0.19843301198613664,0.0,808.0,99.06451612903227,204.59161525404227,41857.72903225806,0,1,0,0,0,0,0,0,1.0,102.36666666666666,78.91666666666667,118.0,0,0,0,0,0,0,12,947,18,2124,-1,272,8,0,323711.0,405453.614118804,610410.0,37012.0,4.50132125E7,2301.632572762212,4.501484E7,4.5011585E7,No Label
142.250.77.238-172.16.81.146-443-57357-6,172.16.81.146,57357,142.250.77.238,443,6,27/09/2021 02:33:24 pm,91213014,16,30,1254.0,12317.0,600.0,0.0,78.37500000000001,163.99425802956233,1430.0,0.0,410.56666666666666,576.4439550670414,148.78359353414197,0.5043140006315326,2026955.8666666667,9374742.625385458,4.5012636E7,0.0,9.1135826E7,6075721.733333333,1.5823067339729214E7,4.5052132E7,38.0,9.1213014E7,3145276.344827586,1.160647637209837E7,4.5050635E7,0.0,0,0,0,0,320,648,0.17541356543705486,0.3289004351944778,0.0,1430.0,288.7446808510638,495.1159490061112,245139.8029602221,0,1,0,0,0,0,0,0,1.0,295.0217391304348,78.375,410.56666666666666,0,0,0,0,0,0,16,1254,30,12317,-1,284,10,0,578523.0,764416.3715881548,1119047.0,37999.0,4.5008568E7,5753.020771733751,4.5012636E7,4.50045E7,No Label
142.250.194.42-172.16.81.146-443-58472-6,172.16.81.146,58472,142.250.194.42,443,6,27/09/2021 02:33:24 pm,90948615,11,17,921.0,1917.0,615.0,0.0,83.72727272727272,179.51049602131397,826.0,0.0,112.76470588235293,240.25989298355765,31.204433404510887,0.3078661505730461,3368467.222222222,1.2002594075988706E7,4.5013004E7,1.0,9.0871047E7,9087104.7,1.895764152832884E7,4.5058893E7,63.0,9.0948615E7,5684288.4375,1.5366688879293287E7,4.50517E7,1.0,0,0,0,0,220,388,0.12094741629655383,0.18691873427649228,0.0,826.0,97.86206896551724,212.24879675545375,45049.55172413792,0,1,0,0,0,0,0,0,1.0,101.35714285714286,83.72727272727273,112.76470588235294,0,0,0,0,0,0,11,921,17,1917,-1,272,8,0,445351.5,574124.7443826995,851319.0,39384.0,4.5009608E7,4802.6692578190305,4.5013004E7,4.5006212E7,No Label
142.250.194.138-172.16.81.146-443-64734-6,172.16.81.146,64734,142.250.194.138,443,6,27/09/2021 02:33:25 pm,90400788,11,16,1912.0,1488.0,1074.0,0.0,173.8181818181818,347.60316977318206,608.0,0.0,93.0,200.19257395484644,37.610291627103955,0.29866996292111964,3476953.3846153845,1.2227252152445534E7,4.5011451E7,0.0,9.0323898E7,9032389.8,1.8983677516286377E7,4.5052917E7,61.0,9.0400788E7,6026719.2,1.5843068829306114E7,4.5049816E7,0.0,0,0,0,0,220,368,0.12168035526415986,0.17698960765695979,0.0,1074.0,121.42857142857143,262.98168202246535,69159.36507936507,0,1,0,0,0,0,0,0,1.0,125.92592592592592,173.8181818181818,93.0,0,0,0,0,0,0,11,1912,16,1488,-1,272,8,0,170428.0,186912.36389816485,302595.0,38261.0,4.50107835E7,943.987552884041,4.5011451E7,4.5010116E7,No Label
142.250.194.138-172.16.81.146-443-60775-6,172.16.81.146,60775,142.250.194.138,443,6,27/09/2021 02:33:24 pm,91803758,24,40,1856.0,32804.0,979.0,0.0,77.33333333333334,228.7561197407418,1430.0,0.0,820.1,668.161841288356,377.54445738484907,0.6971392173292078,1457202.5079365077,7950722.605666341,4.5012744E7,0.0,9.1728026E7,3988175.0434782607,1.2959672762038399E7,4.5053487E7,51.0,9.1803758E7,2353942.512820513,1.0058596860543087E7,4.5059429E7,0.0,0,0,0,0,480,848,0.2614272064984529,0.4357120108307549,0.0,1430.0,533.2307692307692,651.6692213373757,424672.77403846156,0,1,0,0,0,0,0,0,1.0,541.5625,77.33333333333333,820.1,0,0,0,0,0,0,24,1856,40,32804,-1,295,9,0,873037.5,1168638.912800913,1699390.0,46685.0,4.5009773E7,4201.628493810465,4.5012744E7,4.5006802E7,No Label
142.250.206.174-172.16.81.146-443-50554-6,172.16.81.146,50554,142.250.206.174,443,6,27/09/2021 02:33:22 pm,94312859,24,39,2741.0,30922.0,1324.0,0.0,114.20833333333337,296.88732735657067,1430.0,0.0,792.8717948717949,676.3496129372573,356.92905884657785,0.6679895050154295,1521175.1451612904,8018982.207811952,4.5015822E7,0.0,9.4223131E7,4096657.8695652173,1.2945735362664085E7,4.5052784E7,16.0,9.4312859E7,2481917.3421052634,1.0186431981427483E7,4.5054182E7,0.0,0,0,0,0,480,828,0.2544721923868303,0.41351731262859925,0.0,1430.0,525.984375,648.9837841833465,421179.95213293645,0,1,0,0,0,0,0,0,1.0,534.3333333333334,114.20833333333333,792.8717948717949,0,0,0,0,0,0,24,2741,39,30922,-1,283,11,0,2121427.5,2947118.533502258,4205355.0,37500.0,4.50146795E7,1615.738995011261,4.5015822E7,4.5013537E7,No Label
172.16.81.146-52.114.15.206-65294-443-6,172.16.81.146,65294,52.114.15.206,443,6,27/09/2021 02:33:37 pm,90596039,16,22,921.0,6510.0,517.0,0.0,57.56249999999999,132.14485423201313,1460.0,0.0,295.909090909091,563.3751950428865,82.02345358608889,0.41944438652555216,2448541.5945945946,1.0060848069752948E7,4.5005223E7,1.0,9.0437803E7,6029186.866666667,1.5417070886803957E7,4.5084083E7,86.0,9.0596039E7,4314097.095238095,1.3207566715510253E7,4.5083969E7,1.0,0,0,0,0,380,488,0.1766081627476009,0.24283622377795125,0.0,1460.0,190.5384615384616,443.9846397386814,197122.36032388668,0,1,0,0,0,0,0,0,1.0,195.55263157894737,57.5625,295.90909090909093,0,0,0,0,0,0,16,921,22,6510,-1,2052,7,0,1313647.5,1746253.2291487681,2548435.0,78860.0,4.3944999E7,1499383.1599534524,4.5005223E7,4.2884775E7,No Label
172.16.81.146-216.58.221.42-61602-443-6,172.16.81.146,61602,216.58.221.42,443,6,27/09/2021 02:32:59 pm,118722436,35,48,2156.0,1091.0,230.0,0.0,61.59999999999999,80.90706360495646,69.0,0.0,22.729166666666668,25.460640950075323,27.349506204539132,0.6991096442798731,1447834.5853658535,6370531.228793796,4.5006395E7,0.0,1.02869634E8,3025577.470588235,9385663.615272198,4.5045687E7,16.0,1.18722436E8,2526009.276595745,8299285.707545635,4.504501E7,0.0,0,0,0,0,700,984,0.29480527168428383,0.40430437259558927,0.0,230.0,38.66666666666665,58.60308255664169,3434.321285140561,0,0,0,0,1,0,0,0,1.0,39.13253012048193,61.6,22.729166666666668,0,0,0,0,0,0,35,2156,48,1091,-1,405,25,0,778045.2,1096851.0224046838,2647169.0,38615.0,2.29053286E7,1.4432590309615122E7,4.5006395E7,8491297.0,No Label
172.217.167.35-172.16.81.146-443-57634-6,172.217.167.35,443,172.16.81.146,57634,6,27/09/2021 02:56:34 pm,157,0,2,0.0,73.0,0,0,0,0,73.0,0.0,36.5,51.61879502661797,464968.15286624205,12738.853503184713,157.0,0.0,157.0,157.0,0,0,0,0,0,157.0,157.0,0.0,157.0,157.0,0,1,0,0,0,40,0.0,12738.853503184713,0.0,73.0,48.66666666666667,42.14656965084268,1776.3333333333333,0,0,0,1,1,0,0,0,0.0,73.0,0.0,36.5,0,0,0,0,0,0,0,0,2,73,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
142.250.192.193-172.16.81.146-443-53856-6,172.16.81.146,53856,142.250.192.193,443,6,27/09/2021 02:56:27 pm,14726538,1,3,0.0,74.0,0.0,0.0,0.0,0.0,73.0,0.0,24.666666666666668,41.86088070422472,5.024942046800137,0.27161848901622365,4908846.0,8469326.484180015,1.4688358E7,385.0,0,0,0,0,0,1.4726153E7,7363076.5,1.035951244550073E7,1.4688358E7,37795.0,0,0,0,0,20,72,0.06790462225405591,0.20371386676216774,0.0,73.0,15.0,32.42684073418192,1051.5,0,0,0,0,1,0,0,0,3.0,18.75,0.0,24.666666666666668,0,0,0,0,0,0,1,0,3,74,-1,276,0,0,37795.0,0.0,37795.0,37795.0,1.4688358E7,0.0,1.4688358E7,1.4688358E7,No Label
172.16.81.146-74.125.158.166-54700-443-6,172.16.81.146,54700,74.125.158.166,443,6,27/09/2021 02:56:58 pm,11735186,626,1533,581.0,2121390.0,517.0,0.0,0.9281150159744387,20.817137754291537,1408.0,0.0,1383.8160469667305,174.3333331517809,180821.24987196623,183.97663232606624,5437.9916589434715,112578.41345697457,4189471.0,0.0,1.1695656E7,18713.049599999984,209365.46320715826,4190181.0,17.0,1.1712801E7,7645.431462141,134072.58526040564,4189537.0,0.0,0,0,0,0,12532,30684,53.3438498546167,130.63278247144953,0.0,1408.0,982.3939814814828,644.8693307833565,415856.45378497406,0,1,0,0,0,0,0,0,2.0,982.8490041685966,0.9281150159744409,1383.8160469667318,0,0,0,0,0,0,626,581,1533,2121390,-1,483,2,0,0,0,0,0,0,0,0,0,No Label
172.217.166.206-172.16.81.146-443-65513-6,172.16.81.146,65513,172.217.166.206,443,6,27/09/2021 02:57:07 pm,14726183,1,3,0.0,74.0,0.0,0.0,0.0,0.0,73.0,0.0,24.666666666666668,41.86088070422472,5.025063181681227,0.2716250368476339,4908727.666666666,8463476.82217594,1.4681477E7,725.0,0,0,0,0,0,1.4725458E7,7362729.0,1.0350272681190964E7,1.4681477E7,43981.0,0,0,0,0,20,72,0.06790625921190847,0.2037187776357254,0.0,73.0,15.0,32.42684073418192,1051.5,0,0,0,0,1,0,0,0,3.0,18.75,0.0,24.666666666666668,0,0,0,0,0,0,1,0,3,74,-1,265,0,0,43981.0,0.0,43981.0,43981.0,1.4681477E7,0.0,1.4681477E7,1.4681477E7,No Label
172.16.81.146-216.239.32.116-59680-443-6,172.16.81.146,59680,216.239.32.116,443,6,27/09/2021 02:56:35 pm,59872001,2,4,1.0,74.0,1.0,0.0,0.5,0.7071067811865476,73.0,0.0,18.5,36.33639130862245,1.252672346795291,0.10021378774362327,1.19744002E7,1.9539649831207357E7,4.5004681E7,476.0,1.482803E7,1.482803E7,0.0,1.482803E7,1.482803E7,5.9871525E7,1.9957175E7,2.2943138371567894E7,4.5043774E7,39290.0,0,0,0,0,40,104,0.03340459591454109,0.06680919182908218,0.0,73.0,10.857142857142858,27.40698555373898,751.1428571428572,0,0,0,0,1,0,0,0,2.0,12.666666666666666,0.5,18.5,0,0,0,0,0,0,2,1,4,74,-1,275,1,0,39191.5,139.30003589374985,39290.0,39093.0,2.9896571E7,2.1366094063824583E7,4.5004681E7,1.4788461E7,No Label
172.16.81.146-34.64.4.67-62587-443-6,172.16.81.146,62587,34.64.4.67,443,6,27/09/2021 02:56:35 pm,59543560,2,4,1.0,74.0,1.0,0.0,0.5,0.7071067811865476,73.0,0.0,18.5,36.33639130862245,1.2595820605956378,0.10076656484765104,1.1908712E7,1.9492968288130607E7,4.5011312E7,158.0,1.4388621E7,1.4388621E7,0.0,1.4388621E7,1.4388621E7,5.9543402E7,1.9847800666666668E7,2.3022433203706343E7,4.5154388E7,143627.0,0,0,0,0,40,104,0.03358885494921701,0.06717770989843402,0.0,73.0,10.857142857142858,27.40698555373898,751.1428571428572,0,0,0,0,1,0,0,0,2.0,12.666666666666666,0.5,18.5,0,0,0,0,0,0,2,1,4,74,-1,286,1,0,143351.5,389.6158364337877,143627.0,143076.0,2.96283495E7,2.1754794196976732E7,4.5011312E7,1.4245387E7,No Label
