Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.250.77.74-172.16.143.188-443-59330-6,172.16.143.188,59330,142.250.77.74,443,6,19/12/2021 08:29:50 PM,59898863,2,4,1.0,74.0,1.0,0.0,0.5,0.7071067811865476,73.0,0.0,18.5,36.33639130862245,1.2521105784595612,0.1001688462767649,1.19797726E7,1.956612223109792E7,4.5053269E7,1824.0,1.4827841E7,1.4827841E7,0.0,1.4827841E7,1.4827841E7,5.9897039E7,1.9965679666666668E7,2.2969058638512686E7,4.5076942E7,17753.0,0,0,0,0,40,104,0.0333896154255883,0.0667792308511766,0.0,73.0,10.857142857142858,27.40698555373898,751.1428571428572,0,0,0,0,1,0,0,0,2.0,12.666666666666666,0.5,18.5,0,0,0,0,0,0,2,1,4,74,-1,328,1,0,20713.0,4186.0721446243615,23673.0,17753.0,2.99278065E7,2.139063420466566E7,4.5053269E7,1.4802344E7,No Label
172.16.143.188-31.13.79.63-61552-443-6,172.16.143.188,61552,31.13.79.63,443,6,19/12/2021 08:30:49 PM,1327583,30,1,1027.0,0.0,779.0,0.0,34.23333333333335,147.09267154752646,0.0,0.0,0.0,0.0,773.586284247388,23.350705756250267,44252.76666666667,129531.378236473,686130.0,46.0,1117591.0,38537.620689655174,127916.85959314516,686130.0,46.0,0,0,0,0,0,0,0,0,0,960,40,22.597457183468002,0.7532485727822668,0.0,779.0,32.093750000000014,142.5175392431945,20311.248991935485,0,1,0,0,0,0,0,0,0.0,33.12903225806452,34.233333333333334,0.0,0,0,0,0,0,0,30,1027,1,0,-1,65535,4,0,0,0,0,0,0,0,0,0,No Label
172.217.160.202-172.16.143.188-443-61455-6,172.217.160.202,443,172.16.143.188,61455,6,19/12/2021 08:30:53 PM,17335,0,2,0.0,73.0,0,0,0,0,73.0,0.0,36.5,51.61879502661797,4211.1335448514565,115.37352177675224,17335.0,0.0,17335.0,17335.0,0,0,0,0,0,17335.0,17335.0,0.0,17335.0,17335.0,0,1,0,0,0,64,0.0,115.37352177675224,0.0,73.0,48.66666666666667,42.14656965084268,1776.3333333333333,0,0,0,1,1,0,0,0,0.0,73.0,0.0,36.5,0,0,0,0,0,0,0,0,2,73,-1,410,0,0,0,0,0,0,0,0,0,0,No Label
172.217.167.164-172.16.143.188-443-61457-6,172.217.167.164,443,172.16.143.188,61457,6,19/12/2021 08:30:56 PM,131217,0,2,0.0,73.0,0,0,0,0,73.0,0.0,36.5,51.61879502661797,556.3303535365083,15.24192749415091,131217.0,0.0,131217.0,131217.0,0,0,0,0,0,131217.0,131217.0,0.0,131217.0,131217.0,0,1,0,0,0,64,0.0,15.24192749415091,0.0,73.0,48.66666666666667,42.14656965084268,1776.3333333333333,0,0,0,1,1,0,0,0,0.0,73.0,0.0,36.5,0,0,0,0,0,0,0,0,2,73,-1,929,0,0,0,0,0,0,0,0,0,0,No Label
172.217.167.164-172.16.143.188-443-61457-6,172.217.167.164,443,172.16.143.188,61457,6,19/12/2021 08:30:56 PM,219840,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.097525473071324,219840.0,0.0,219840.0,219840.0,0,0,0,0,0,219840.0,219840.0,0.0,219840.0,219840.0,0,0,0,0,0,64,0.0,9.097525473071324,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,929,0,0,0,0,0,0,0,0,0,0,No Label
172.217.167.164-172.16.143.188-443-61457-6,172.217.167.164,443,172.16.143.188,61457,6,19/12/2021 08:30:56 PM,221808,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.525210993291495,110904.0,132014.0076204037,204252.0,17556.0,0,0,0,0,0,221808.0,221808.0,0.0,221808.0,221808.0,0,0,0,0,44,64,4.508403664430499,9.016807328860997,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,929,0,0,0,0,0,0,0,0,0,0,No Label
172.217.167.164-172.16.143.188-443-61457-6,172.217.167.164,443,172.16.143.188,61457,6,19/12/2021 08:30:56 PM,4098,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0429477794046,4098.0,0.0,4098.0,4098.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,244.0214738897023,244.0214738897023,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,294,0,0,0,0,0,0,0,0,0,0,No Label
142.250.183.5-172.16.143.188-443-61431-6,142.250.183.5,443,172.16.143.188,61431,6,19/12/2021 08:30:54 PM,4987420,2,2,56.0,73.0,56.0,0.0,28.0,39.59797974644666,73.0,0.0,36.5,51.61879502661797,25.86507653255591,0.8020178769784778,1662473.3333333335,2770245.3403394315,4860437.0,5.0,5.0,5.0,0.0,5.0,5.0,126978.0,126978.0,0.0,126978.0,126978.0,0,1,0,0,64,64,0.4010089384892389,0.4010089384892389,0.0,73.0,40.4,37.52732337910606,1408.3,0,0,0,1,1,0,0,0,1.0,50.5,28.0,36.5,0,0,0,0,0,0,2,56,2,73,-1,352,1,0,0,0,0,0,0,0,0,0,No Label
142.250.67.227-172.16.143.188-443-59312-6,172.16.143.188,59312,142.250.67.227,443,6,19/12/2021 08:30:00 PM,59873863,2,4,1.0,74.0,1.0,0.0,0.5,0.7071067811865476,73.0,0.0,18.5,36.33639130862245,1.2526333902992028,0.10021067122393623,1.19747726E7,1.9573304553808328E7,4.507275E7,1299.0,1.4784189E7,1.4784189E7,0.0,1.4784189E7,1.4784189E7,5.9872564E7,1.9957521333333332E7,2.2983929245685153E7,4.5094904E7,16924.0,0,0,0,0,40,104,0.03340355707464541,0.06680711414929082,0.0,73.0,10.857142857142858,27.40698555373898,751.1428571428572,0,0,0,0,1,0,0,0,2.0,12.666666666666666,0.5,18.5,0,0,0,0,0,0,2,1,4,74,-1,269,1,0,19539.0,3698.1684656056436,22154.0,16924.0,2.9916743E7,2.1433830650821567E7,4.507275E7,1.4760736E7,No Label
142.250.67.161-172.16.143.188-443-59415-6,172.16.143.188,59415,142.250.67.161,443,6,19/12/2021 08:30:02 PM,59683168,2,4,1.0,74.0,1.0,0.0,0.5,0.7071067811865476,73.0,0.0,18.5,36.33639130862245,1.256635706737283,0.10053085653898265,1.19366336E7,1.9528003451147284E7,4.5019738E7,1920.0,1.4632669E7,1.4632669E7,0.0,1.4632669E7,1.4632669E7,5.9681248E7,1.9893749333333332E7,2.3021219506422423E7,4.5124682E7,30761.0,0,0,0,0,40,104,0.03351028551299422,0.06702057102598843,0.0,73.0,10.857142857142858,27.40698555373898,751.1428571428572,0,0,0,0,1,0,0,0,2.0,12.666666666666666,0.5,18.5,0,0,0,0,0,0,2,1,4,74,-1,281,1,0,67852.5,52455.30234876165,104944.0,30761.0,2.97727715E7,2.156246680934824E7,4.5019738E7,1.4525805E7,No Label
142.250.199.138-172.16.143.188-443-59419-6,172.16.143.188,59419,142.250.199.138,443,6,19/12/2021 08:29:22 PM,104543341,3,5,2.0,74.0,1.0,0.0,0.6666666666666667,0.5773502691896257,73.0,0.0,14.8,32.537670475926824,0.7269712185685744,0.07652328616511309,1.4934763E7,2.127111572398267E7,4.5173245E7,2335.0,5.9426537E7,2.97132685E7,2.189088113965677E7,4.5192459E7,1.4234078E7,1.04541006E8,2.61352515E7,2.2709655529370256E7,4.5190576E7,23352.0,0,0,0,0,60,136,0.02869623231191741,0.04782705385319568,0.0,73.0,8.555555555555555,24.17183852704998,584.2777777777778,0,0,0,0,1,0,0,0,1.0,9.625,0.6666666666666666,14.8,0,0,0,0,0,0,3,2,5,74,-1,277,2,0,19965.666666666668,3080.075053198109,23352.0,17331.0,3.4827036333333336E7,1.78511008949324E7,4.5173245E7,1.4214412E7,No Label
172.217.166.42-172.16.143.188-443-59322-6,172.16.143.188,59322,172.217.166.42,443,6,19/12/2021 08:29:22 PM,104931995,3,5,2.0,74.0,1.0,0.0,0.6666666666666667,0.5773502691896257,73.0,0.0,14.8,32.537670475926824,0.7242786149257907,0.07623985420271481,1.4990285E7,2.122463391465216E7,4.5073238E7,1048.0,5.9906565E7,2.99532825E7,2.1416560981904645E7,4.5097078E7,1.4809487E7,1.04930947E8,2.623273675E7,2.2565868122623164E7,4.5098354E7,17363.0,0,0,0,0,60,136,0.028589945326018055,0.04764990887669676,0.0,73.0,8.555555555555555,24.17183852704998,584.2777777777778,0,0,0,0,1,0,0,0,1.0,9.625,0.6666666666666666,14.8,0,0,0,0,0,0,3,2,5,74,-1,277,2,0,22106.333333333332,4157.096623045143,25116.0,17363.0,3.4954876E7,1.7469107723025437E7,4.5073238E7,1.4783323E7,No Label
142.251.42.110-172.16.143.188-443-59313-6,172.16.143.188,59313,142.251.42.110,443,6,19/12/2021 08:29:25 PM,104922069,3,5,2.0,74.0,1.0,0.0,0.6666666666666667,0.5773502691896257,73.0,0.0,14.8,32.537670475926824,0.7243471342525661,0.07624706676342802,1.4988867E7,2.1262670888361212E7,4.5182847E7,1664.0,5.9853875E7,2.99269375E7,2.1600770783685114E7,4.5200989E7,1.4652886E7,1.04920405E8,2.623010125E7,2.2630138625646483E7,4.5199864E7,16896.0,0,0,0,0,60,136,0.028592650036285503,0.047654416727142504,0.0,73.0,8.555555555555555,24.17183852704998,584.2777777777778,0,0,0,0,1,0,0,0,1.0,9.625,0.6666666666666666,14.8,0,0,0,0,0,0,3,2,5,74,-1,269,2,0,17351.666666666668,687.1174086961655,18142.0,16896.0,3.4956116666666664E7,1.7599414667133175E7,4.5182847E7,1.4634205E7,No Label
172.217.160.202-172.16.143.188-443-59332-6,172.16.143.188,59332,172.217.160.202,443,6,19/12/2021 08:29:27 PM,104923605,3,5,2.0,74.0,1.0,0.0,0.6666666666666667,0.5773502691896257,73.0,0.0,14.8,32.537670475926824,0.7243365303736943,0.07624595056565203,1.498908642857143E7,2.1254921895178802E7,4.5162815E7,1445.0,5.9859609E7,2.99298045E7,2.158083461509634E7,4.5189759E7,1.466985E7,1.0492216E8,2.623054E7,2.2626949549043767E7,4.5188663E7,16763.0,0,0,0,0,60,136,0.028592231462119512,0.04765371910353252,0.0,73.0,8.555555555555555,24.17183852704998,584.2777777777778,0,0,0,0,1,0,0,0,1.0,9.625,0.6666666666666666,14.8,0,0,0,0,0,0,3,2,5,74,-1,277,2,0,23185.0,5588.54784358155,26944.0,16763.0,3.4950868333333336E7,1.7587608470408287E7,4.5162815E7,1.4642557E7,No Label
172.217.160.202-172.16.143.188-443-59334-6,172.16.143.188,59334,172.217.160.202,443,6,19/12/2021 08:29:27 PM,104924900,3,5,2.0,74.0,1.0,0.0,0.6666666666666667,0.5773502691896257,73.0,0.0,14.8,32.537670475926824,0.7243275904956784,0.07624500952586089,1.4989271428571425E7,2.1228181187966205E7,4.5085315E7,1225.0,5.982265E7,2.9911325E7,2.1480891435536653E7,4.5100609E7,1.4722041E7,1.04923675E8,2.623091875E7,2.26033275971266E7,4.5153682E7,16935.0,0,0,0,0,60,136,0.028591878572197832,0.04765313095366305,0.0,73.0,8.555555555555555,24.17183852704998,584.2777777777778,0,0,0,0,1,0,0,0,1.0,9.625,0.6666666666666666,14.8,0,0,0,0,0,0,3,2,5,74,-1,294,2,0,36758.0,27667.580360414606,68367.0,16935.0,3.4937800333333336E7,1.7530068492058504E7,4.5085315E7,1.4695844E7,No Label
172.16.143.188-216.58.196.65-59309-443-6,172.16.143.188,59309,216.58.196.65,443,6,19/12/2021 08:29:28 PM,104935248,3,5,2.0,74.0,1.0,0.0,0.6666666666666667,0.5773502691896257,73.0,0.0,14.8,32.537670475926824,0.7242561622382595,0.07623749076192206,1.4990749714285716E7,2.1217810324812625E7,4.5050398E7,1241.0,5.9916721E7,2.99583605E7,2.1381078363624707E7,4.5077066E7,1.4839655E7,1.04934007E8,2.623350175E7,2.2550619999397937E7,4.5069785E7,17554.0,0,0,0,0,60,136,0.02858905903572077,0.047648431726201285,0.0,73.0,8.555555555555555,24.17183852704998,584.2777777777778,0,0,0,0,1,0,0,0,1.0,9.625,0.6666666666666666,14.8,0,0,0,0,0,0,3,2,5,74,-1,375,2,0,21203.0,4820.751082559646,26668.0,17554.0,3.4956799333333336E7,1.7439839925284013E7,4.5050398E7,1.4819027E7,No Label
172.16.143.188-216.58.196.67-59357-443-6,172.16.143.188,59357,216.58.196.67,443,6,19/12/2021 08:29:32 PM,104916500,3,4,2.0,74.0,1.0,0.0,0.6666666666666667,0.5773502691896257,73.0,0.0,18.5,36.33639130862245,0.724385582820624,0.06671972473347852,1.7486083333333332E7,2.213141879776743E7,4.5105172E7,1053.0,5.9797771E7,2.98988855E7,2.1504936601630904E7,4.5105172E7,1.4692599E7,1.04915447E8,3.4971815666666664E7,4.8418589834481865E7,9.0237852E7,16997.0,0,0,0,0,60,104,0.02859416774291937,0.03812555699055916,0.0,73.0,9.624999999999998,25.612148345211942,655.9821428571428,0,0,0,0,1,0,0,0,1.0,11.0,0.6666666666666666,18.5,0,0,0,0,0,0,3,2,4,74,-1,314,2,0,23972.5,9864.846704333524,30948.0,16997.0,3.4955834E7,1.7576190035959784E7,4.5105172E7,1.4660598E7,No Label
142.250.76.163-172.16.143.238-443-63559-6,172.16.143.238,63559,142.250.76.163,443,6,19/12/2021 08:31:19 PM,27,5,5,524.0,2812.0,517.0,0.0,104.8,230.44674005071107,1460.0,0.0,562.4,771.0439676179303,1.2355555555555557E8,370370.3703703704,3.0,3.464101615137755,9.0,0.0,18.0,4.5,7.681145747868608,16.0,0.0,21.0,5.25,3.862210075418823,9.0,1.0,0,0,0,0,100,124,185185.1851851852,185185.1851851852,0.0,1460.0,303.2727272727273,567.0206505779292,321512.4181818181,0,1,0,0,0,0,0,0,1.0,333.6,104.8,562.4,0,0,0,0,0,0,5,524,5,2812,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,19/12/2021 08:29:20 PM,119974915,464,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8758102058251094,258566.6271551722,600857.1448243371,5189657.0,0.0,1.19136156E8,257313.51187904956,600899.793548811,5189657.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.867475130113658,0.008335075711451848,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,464,0,1,0,-1,-1,0,0,8.6462909E7,0.0,8.6462909E7,8.6462909E7,5189657.0,0.0,5189657.0,5189657.0,No Label
172.16.143.188-172.16.143.238-0-0-0,172.16.143.188,0,172.16.143.238,0,0,19/12/2021 08:29:21 PM,117461816,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405361960349736,3.9153938666666664E7,2.9206866875817634E7,6.6110372E7,8124252.0,5.1351444E7,2.5675722E7,2.4821526913584508E7,4.3227192E7,8124252.0,0,0,0,0,0,0,0,0,0,0,0,0.02554021470262302,0.00851340490087434,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,3.9153938666666664E7,2.9206866875817634E7,6.6110372E7,8124252.0,No Label
172.16.143.246-13.107.42.12-51062-443-6,172.16.143.246,51062,13.107.42.12,443,6,19/12/2021 08:31:21 PM,1551,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1934.2359767891683,775.5,1092.479976933216,1548.0,3.0,0,0,0,0,0,1551.0,775.5,1092.479976933216,1548.0,3.0,0,0,0,0,0,60,0.0,1934.2359767891683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,2047,0,0,0,0,0,0,0,0,0,0,No Label
172.16.143.238-23.227.142.26-63564-443-6,23.227.142.26,443,172.16.143.238,63564,6,19/12/2021 08:31:22 PM,1810,4,3,1449.0,1898.0,1367.0,0.0,362.25,670.1618585585625,1460.0,126.0,632.6666666666666,722.5021337915434,1849171.270718232,3867.4033149171273,301.6666666666667,726.6959932920139,1785.0,1.0,1799.0,599.6666666666667,1035.1895156604578,1795.0,1.0,1807.0,903.5,1262.1856044179874,1796.0,11.0,0,0,0,0,80,60,2209.9447513812156,1657.4585635359117,0.0,1460.0,600.875,692.8476306416254,480037.83928571426,0,0,0,0,1,0,0,0,0.0,686.7142857142857,362.25,632.6666666666666,0,0,0,0,0,0,4,1449,3,1898,-1,8212,3,0,0,0,0,0,0,0,0,0,No Label
172.16.143.146-52.119.187.0-51407-443-6,52.119.187.0,443,172.16.143.146,51407,6,19/12/2021 08:31:22 PM,5,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,6199999.999999999,399999.99999999994,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,199999.99999999997,199999.99999999997,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,668,0,0,0,0,0,0,0,0,0,0,No Label
172.16.143.242-5.9.71.94-60703-80-6,5.9.71.94,80,172.16.143.242,60703,6,19/12/2021 08:29:21 PM,78089366,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06402920469350462,1.95223415E7,1.6413650395075688E7,4.4029657E7,1.0238925E7,6.7850441E7,2.2616813666666668E7,1.861873602036412E7,4.4029657E7,1.0244578E7,0,0,0,0,0,0,0,0,0,80,20,0.0512233637548037,0.012805840938700925,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,501,0,0,0,0,0,0,1.95223415E7,1.6413650395075688E7,4.4029657E7,1.0238925E7,No Label
172.16.143.188-31.13.79.63-61534-443-6,172.16.143.188,61534,31.13.79.63,443,6,19/12/2021 08:29:26 PM,90918875,903,1156,30342.0,1519813.0,723.0,0.0,33.6013289036545,150.96514508816753,1380.0,0.0,1314.7171280276812,260.68109674443815,17049.870007740417,22.64656266369332,44178.26773566562,1194244.5593033123,4.6105973E7,-1.0,9.0894662E7,100770.13525498885,1802912.0083162512,4.6105973E7,34.0,9.091045E7,78710.3463203462,1605659.1044024678,4.6143778E7,0.0,0,1,0,0,33512,36992,9.931931075917955,12.714631587775365,0.0,1380.0,752.8490291262128,672.4755466766993,452223.3608781256,0,0,0,1,1,0,0,0,1.0,753.2146673142302,33.60132890365448,1314.7171280276816,0,0,0,0,0,0,903,30342,1156,1519813,-1,549,43,0,3422065.5,4459127.792140577,6575145.0,268986.0,3.70442075E7,1.281527166914461E7,4.6105973E7,2.7982442E7,No Label
142.250.76.197-172.16.143.188-443-59340-6,172.16.143.188,59340,142.250.76.197,443,6,19/12/2021 08:29:43 PM,104935034,3,4,2.0,1.0,1.0,0.0,0.6666666666666667,0.5773502691896257,1.0,0.0,0.25,0.5,0.028589117339019494,0.06670794045771215,1.7489172333333336E7,2.2133107512217008E7,4.5155902E7,17964.0,5.9846613E7,2.99233065E7,2.1584305095178407E7,4.5185715E7,1.4660898E7,9.0299608E7,3.0099869333333332E7,2.6051725774455428E7,4.5181374E7,17964.0,0,0,0,0,60,116,0.028589117339019494,0.038118823118692656,0.0,1.0,0.5,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,1.0,0.5714285714285714,0.6666666666666666,0.25,0,0,0,0,0,0,3,2,4,1,-1,365,2,0,23888.5,8378.508250279401,29813.0,17964.0,4.51131795E7,60418.73891848455,4.5155902E7,4.5070457E7,No Label
142.251.42.10-172.16.143.188-443-59406-6,142.251.42.10,443,172.16.143.188,59406,6,19/12/2021 08:29:28 PM,101933057,15,13,837.0,958.0,124.0,0.0,55.800000000000004,48.24224586101155,378.0,0.0,73.69230769230771,139.51964295120158,17.609596462902118,0.2746900841009801,3775298.4074074076,8541445.609851541,3.1262392E7,1.0,8.1714618E7,5836758.428571429,1.0426413984318862E7,3.1409861E7,1.0,1.01933057E8,8494421.416666668,1.138188712591975E7,3.1262392E7,618.0,0,1,0,0,300,260,0.14715540219695364,0.12753468190402648,0.0,378.0,66.17241379310346,98.53645770747468,9709.433497536946,0,0,0,1,1,0,0,0,0.0,68.53571428571429,55.8,73.6923076923077,0,0,0,0,0,0,15,837,13,958,-1,510,11,0,202267.6,198658.10804948286,522705.0,47765.0,2.01645532E7,7881187.955577237,3.1262392E7,8982661.0,No Label
172.217.174.78-172.16.143.188-443-59324-6,172.16.143.188,59324,172.217.174.78,443,6,19/12/2021 08:29:45 PM,104925798,3,5,2.0,74.0,1.0,0.0,0.6666666666666667,0.5773502691896257,73.0,0.0,14.8,32.537670475926824,0.7243213913893702,0.07624435698835476,1.4989399714285716E7,2.1262952296054162E7,4.5150923E7,4192.0,5.9758099E7,2.98790495E7,2.1539560792278484E7,4.5109819E7,1.464828E7,1.04921606E8,2.62304015E7,2.263431787574085E7,4.5172663E7,16776.0,0,0,0,0,60,136,0.028591633870633036,0.04765272311772172,0.0,73.0,8.555555555555555,24.17183852704998,584.2777777777778,0,0,0,0,1,0,0,0,1.0,9.625,0.6666666666666666,14.8,0,0,0,0,0,0,3,2,5,74,-1,371,2,0,18960.666666666668,2534.8659399134567,21740.0,16776.0,3.4954908E7,1.7605619554819167E7,4.5150923E7,1.4625722E7,No Label
172.16.143.188-172.16.61.52-57775-53-17,172.16.143.188,57775,172.16.61.52,53,17,19/12/2021 08:29:25 PM,119629163,17,17,757.0,1174.0,50.0,32.0,44.529411764705884,7.089760636463897,100.0,32.0,69.05882352941177,18.89930748809098,16.141549030147438,0.28421163491714807,3625126.15151515,1.0741043830653528E7,4.7609908E7,3.0,1.18480283E8,7405017.687500001,1.4717765969571976E7,4.7628728E7,1239.0,1.19629163E8,7476822.687499999,1.5001401700970883E7,4.7610549E7,3.0,0,0,0,0,136,136,0.14210581745857404,0.14210581745857404,32.0,100.0,56.085714285714296,18.966489688195782,359.72773109243695,0,0,0,0,0,0,0,0,1.0,57.73529411764706,44.529411764705884,69.05882352941177,0,0,0,0,0,0,17,757,17,1174,-1,-1,17,0,1061575.25,1292008.1197124564,2674193.0,641.0,2.883792725E7,1.6262225530035434E7,4.7609908E7,1.0010539E7,No Label
172.16.143.1-224.0.0.5-0-0-0,172.16.143.1,0,224.0.0.5,0,0,19/12/2021 08:29:25 PM,110019195,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09998255304449374,1.10019195E7,3163353.533016864,2.000496E7,9995384.0,1.00019591E8,1.1113287888888888E7,3334385.017318015,2.000496E7,9995384.0,0,0,0,0,0,0,0,0,0,0,0,0.09089323004044886,0.009089323004044886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,0,0,0,0,1.10019195E7,3163353.533016864,2.000496E7,9995384.0,No Label
142.251.42.14-172.16.143.129-443-56814-6,142.251.42.14,443,172.16.143.129,56814,6,19/12/2021 08:29:35 PM,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,2.5,2.1213203435596424,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,64,32,399999.99999999994,199999.99999999997,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,660,0,0,0,0,0,0,0,0,0,0,No Label
172.16.143.188-74.125.200.188-59295-5228-6,172.16.143.188,59295,74.125.200.188,5228,6,19/12/2021 08:29:23 PM,90404487,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.033184193611983,0.066368387223966,1.80808974E7,2.4647970448900092E7,4.5148247E7,73360.0,4.523954E7,4.523954E7,0.0,4.523954E7,4.523954E7,9.0404487E7,3.0134829E7,2.603406457006998E7,4.522539E7,73360.0,0,0,0,0,40,116,0.022122795741321997,0.044245591482643995,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,265,2,0,82326.5,12680.545907018357,91293.0,73360.0,4.50813455E7,94613.00864310362,4.5148247E7,4.5014444E7,No Label
172.16.143.188-172.67.19.114-59429-443-6,172.16.143.188,59429,172.67.19.114,443,6,19/12/2021 08:29:24 PM,90219283,2,3,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.0332523148072458,0.05542052467874301,2.255482075E7,2.5987558750524048E7,4.5069844E7,43067.0,4.5106372E7,4.5106372E7,0.0,4.5106372E7,4.5106372E7,4.5167716E7,2.2583858E7,3.18774923388174E7,4.5124649E7,43067.0,0,0,0,0,40,84,0.022168209871497205,0.0332523148072458,0.0,1.0,0.6666666666666666,0.5163977794943222,0.2666666666666666,0,0,0,0,1,0,0,0,1.0,0.8,1.0,0.3333333333333333,0,0,0,0,0,0,2,2,3,1,-1,67,2,0,48936.0,8300.019397567696,54805.0,43067.0,4.50607055E7,12923.790639746529,4.5069844E7,4.5051567E7,No Label
